id,hospcode,areacode,date_com,b_year,r1_1,r1_2,r1_3,r1_4,r1_5,r1_6,r1_7,r2_1,r2_2,r3,r4,r5,r6
"297c1cb035778f7b49357693e6867e6c","13780","50010100","202511152317","2568",2644,314,1464,1627,3051,4685,1299,124,7520,7679,8548,0,4680
"297c1cb035778f7b49357693e6867e6c","04243","39060202","202511180302","2568",0,0,0,0,60,0,14,0,0,151,49,0,0
"297c1cb035778f7b49357693e6867e6c","04905","43150505","202511180301","2568",0,0,0,1,210,0,1,0,0,7,27,0,0
"297c1cb035778f7b49357693e6867e6c","04447","40190307","202511180536","2568",0,0,0,0,34,0,3,0,0,339,45,0,0
"297c1cb035778f7b49357693e6867e6c","04449","40190410","202511180536","2568",2,0,0,0,10,0,0,0,0,53,12,0,0
"297c1cb035778f7b49357693e6867e6c","03507","33190201","202511180220","2568",0,0,0,0,12,0,6,0,0,124,41,0,0
"297c1cb035778f7b49357693e6867e6c","04450","40200101","202511180536","2568",0,0,0,0,3,0,0,0,0,25,44,0,0
"297c1cb035778f7b49357693e6867e6c","23960","80061001","202511180625","2568",0,0,0,0,3,0,0,0,0,0,13,0,0
"297c1cb035778f7b49357693e6867e6c","22821","80091102","202511180625","2568",0,0,0,0,0,0,6,0,0,3,114,0,0
"297c1cb035778f7b49357693e6867e6c","16000","80220301","202511180625","2568",0,0,0,0,13,0,0,0,1,2,2,0,0
"297c1cb035778f7b49357693e6867e6c","21771","800101nu","202511180625","2568",1320,24,395,1132,1778,7,1872,16,1648,918,4233,0,28
"297c1cb035778f7b49357693e6867e6c","06435","54070404","202511171007","2568",0,0,0,0,0,0,0,0,4,13,7,0,0
"297c1cb035778f7b49357693e6867e6c","08671","76080604","202511171249","2568",0,0,0,0,54,0,1,0,0,23,316,0,0
"297c1cb035778f7b49357693e6867e6c","07290","63020205","202511171737","2568",0,0,0,0,12,0,1,0,0,7,5,0,1
"297c1cb035778f7b49357693e6867e6c","11233","62060111","202511162211","2568",1589,17,362,602,96,2,1471,44,1380,500,418,0,98
"297c1cb035778f7b49357693e6867e6c","04777","42130106","202511171419","2568",0,0,0,0,1,0,0,0,0,73,0,0,0
"297c1cb035778f7b49357693e6867e6c","04069","36120806","202511172100","2568",0,0,0,0,27,0,5,0,0,69,20,0,0
"297c1cb035778f7b49357693e6867e6c","14352","42010405","202511171419","2568",17,0,0,0,29,0,0,0,13,59,37,0,0
"297c1cb035778f7b49357693e6867e6c","10863","26020304","202511180230","2568",308,4,97,277,163,0,232,5,446,401,1171,0,26
"297c1cb035778f7b49357693e6867e6c","05072","44120201","202511171003","2568",0,0,0,0,12,0,0,0,0,3,177,0,0
"297c1cb035778f7b49357693e6867e6c","05238","45111401","202511170342","2568",5,2,1,0,23,1,2,0,56,103,98,0,0
"297c1cb035778f7b49357693e6867e6c","01798","19130208","202511180225","2568",3,0,0,0,63,0,0,0,15,24,57,0,0
"297c1cb035778f7b49357693e6867e6c","05808","49070304","202511142052","2568",1,0,0,0,0,0,0,0,0,77,13,0,0
"297c1cb035778f7b49357693e6867e6c","06320","53080202","202511171107","2568",7,0,0,1,4,0,0,6,10,72,221,0,2
"297c1cb035778f7b49357693e6867e6c","09872","93080407","202511180359","2568",5,0,2,2,4,0,0,0,7,29,76,0,0
"297c1cb035778f7b49357693e6867e6c","41332","13020106","202511170512","2568",30,7,30,152,498,0,119,6,45,162,226,0,0
"297c1cb035778f7b49357693e6867e6c","07676","66070202","202511180526","2568",28,0,0,0,204,0,17,0,129,209,254,0,7
"297c1cb035778f7b49357693e6867e6c","06796","57140201","202511180600","2568",0,0,0,0,55,0,0,0,0,55,66,0,0
"297c1cb035778f7b49357693e6867e6c","02275","24080308","202511180446","2568",3,0,0,0,18,0,0,0,1,50,126,0,0
"297c1cb035778f7b49357693e6867e6c","14063","66041301","202511180526","2568",0,0,0,0,0,0,0,0,7,89,116,0,0
"297c1cb035778f7b49357693e6867e6c","14284","46080605","202511170452","2568",0,0,0,0,0,0,0,0,0,35,3,0,0
"297c1cb035778f7b49357693e6867e6c","02218","24030705","202511180446","2568",0,0,0,0,12,0,2,0,0,230,315,0,0
"297c1cb035778f7b49357693e6867e6c","06799","57140319","202511180600","2568",0,0,0,0,6,0,1,0,0,63,112,0,0
"297c1cb035778f7b49357693e6867e6c","01592","17060306","202511180428","2568",0,0,0,0,100,0,0,0,0,55,126,0,0
"297c1cb035778f7b49357693e6867e6c","09876","93090213","202511180359","2568",0,0,0,0,1,0,0,0,0,25,13,0,0
"297c1cb035778f7b49357693e6867e6c","31158","13020100","202511170512","2568",23,87,11,195,99,1,38,28,78,326,84,0,0
"297c1cb035778f7b49357693e6867e6c","01468","16030203","202511180436","2568",0,0,0,0,0,0,0,0,0,61,166,0,0
"297c1cb035778f7b49357693e6867e6c","14102","92040908","202511170038","2568",0,0,0,0,71,0,0,0,0,1,116,0,0
"297c1cb035778f7b49357693e6867e6c","33160","13060204","202511170512","2568",0,0,0,3,76,2,0,0,14,17,23,0,0
"297c1cb035778f7b49357693e6867e6c","09427","86071001","202511170929","2568",0,0,0,0,0,0,0,0,2,66,38,0,0
"297c1cb035778f7b49357693e6867e6c","04448","40190401","202511180536","2568",0,0,0,0,0,0,0,0,0,17,4,0,0
"297c1cb035778f7b49357693e6867e6c","07412","64040901","202511180111","2568",0,0,0,1,0,0,0,0,1,40,14,0,0
"297c1cb035778f7b49357693e6867e6c","09873","93080604","202511180359","2568",0,0,0,0,1,0,0,0,0,71,0,0,0
"297c1cb035778f7b49357693e6867e6c","01126","13060107","202511170512","2568",0,0,0,0,0,0,0,0,29,21,7,0,0
"297c1cb035778f7b49357693e6867e6c","06246","52130302","202511170704","2568",16,0,0,0,201,0,4,1,60,64,182,0,0
"297c1cb035778f7b49357693e6867e6c","10569","63040502","202511171737","2568",0,0,0,0,14,0,2,0,0,2,1,0,0
"297c1cb035778f7b49357693e6867e6c","11234","62070106","202511162211","2568",714,16,318,256,444,1,391,11,645,721,900,0,58
"297c1cb035778f7b49357693e6867e6c","06238","52120403","202511170704","2568",61,0,0,0,2,0,0,0,53,53,3,0,0
"297c1cb035778f7b49357693e6867e6c","07853","67110704","202511171159","2568",3,0,9,0,80,0,1,0,2,56,87,0,0
"297c1cb035778f7b49357693e6867e6c","10821","20050108","202511171541","2568",1347,20,742,1855,559,2,507,119,2467,1064,1217,0,52
"297c1cb035778f7b49357693e6867e6c","10672","52010200","202511170704","2568",3270,523,1789,2328,1368,114,324,3,4594,4876,4518,0,2498
"297c1cb035778f7b49357693e6867e6c","05378","46080605","202511170452","2568",0,0,0,0,19,0,0,0,0,156,133,0,0
"297c1cb035778f7b49357693e6867e6c","01240","14061103","202511171943","2568",0,0,0,0,18,0,0,0,0,7,5,0,0
"297c1cb035778f7b49357693e6867e6c","11266","67050201","202511171159","2568",1749,47,467,1119,673,73,1323,6,2372,2582,980,0,222
"297c1cb035778f7b49357693e6867e6c","04070","36120901","202511172100","2568",0,13,0,0,150,0,0,0,0,265,0,0,0
"297c1cb035778f7b49357693e6867e6c","04073","36130202","202511172100","2568",0,0,0,0,8,0,0,0,7,4,1,0,0
"297c1cb035778f7b49357693e6867e6c","11356","83030101","202511180532","2568",1481,35,1237,1099,926,16,781,76,1993,892,807,0,38
"297c1cb035778f7b49357693e6867e6c","12427","83010100","202511180532","2568",0,0,0,1,20,10,8,0,0,28,108,0,0
"297c1cb035778f7b49357693e6867e6c","01389","15040505","202511180441","2568",0,0,0,0,13,0,1,0,8,81,104,0,0
"297c1cb035778f7b49357693e6867e6c","01421","15061206","202511180441","2568",0,0,0,0,27,0,0,3,15,120,191,0,0
"297c1cb035778f7b49357693e6867e6c","09110","82070402","202511172304","2568",0,0,0,0,0,0,0,0,0,2,0,0,0
"297c1cb035778f7b49357693e6867e6c","04205","39030412","202511180302","2568",0,0,0,0,31,0,0,0,0,75,14,0,0
"297c1cb035778f7b49357693e6867e6c","77676","22060101","202511180401","2568",0,0,0,0,6,0,0,0,3,4,21,0,0
"297c1cb035778f7b49357693e6867e6c","06436","54070410","202511171007","2568",0,0,0,0,0,0,0,0,0,35,44,0,0
"297c1cb035778f7b49357693e6867e6c","09429","86080101","202511170929","2568",0,0,0,0,0,0,0,0,2,24,49,0,0
"297c1cb035778f7b49357693e6867e6c","09792","93011401","202511180359","2568",1,1,0,0,6,0,1,0,16,25,201,0,0
"297c1cb035778f7b49357693e6867e6c","07445","64061102","202511180111","2568",1,0,0,0,3,0,1,0,33,44,97,0,0
"297c1cb035778f7b49357693e6867e6c","01161","14011602","202511171943","2568",0,0,0,0,5,0,0,0,1,45,78,0,0
"297c1cb035778f7b49357693e6867e6c","15240","12010202","202511170715","2568",0,1,3,11,58,0,23,0,0,29,130,0,0
"297c1cb035778f7b49357693e6867e6c","10209","27060704","202511170954","2568",0,0,0,0,5,0,0,0,0,9,4,0,0
"297c1cb035778f7b49357693e6867e6c","41833","12040810","202511170715","2568",0,2,0,27,174,0,20,0,3,33,37,0,0
"297c1cb035778f7b49357693e6867e6c","41768","12020503","202511170715","2568",84,39,31,481,213,895,303,12,103,607,1043,0,10
"297c1cb035778f7b49357693e6867e6c","11224","61050105","202511180549","2568",167,1,25,187,250,0,121,0,435,212,356,0,0
"297c1cb035778f7b49357693e6867e6c","22424","12060201","202511170715","2568",63,4,55,155,271,5,147,0,101,237,1258,0,10
"297c1cb035778f7b49357693e6867e6c","11112","48100105","202511180414","2568",629,7,404,722,216,3,394,4,974,634,623,0,70
"297c1cb035778f7b49357693e6867e6c","10585","63050313","202511171737","2568",0,0,0,0,2,0,0,0,0,0,0,0,0
"297c1cb035778f7b49357693e6867e6c","07350","63060807","202511171737","2568",6,1,7,0,262,0,2,4,4,142,40,0,0
"297c1cb035778f7b49357693e6867e6c","10823","20070307","202511171541","2568",1268,38,1418,2243,630,34,1334,59,2877,1001,1284,0,117
"297c1cb035778f7b49357693e6867e6c","10824","20080101","202511171541","2568",156,2,92,252,13,2,24,3,81,135,228,0,4
"297c1cb035778f7b49357693e6867e6c","07062","60150108","202511170847","2568",0,0,0,0,1,0,0,0,0,2,10,0,0
"297c1cb035778f7b49357693e6867e6c","06801","57150106","202511180600","2568",0,0,0,0,173,0,1,0,5,67,58,0,0
"297c1cb035778f7b49357693e6867e6c","11119","50020702","202511152317","2568",3036,89,1061,1115,533,90,1103,36,1171,2507,2280,0,428
"297c1cb035778f7b49357693e6867e6c","06039","50220504","202511152317","2568",30,0,0,0,6,0,2,0,0,21,134,0,0
"297c1cb035778f7b49357693e6867e6c","04451","40200104","202511180536","2568",0,0,0,0,20,2,1,0,0,28,57,0,0
"297c1cb035778f7b49357693e6867e6c","04452","40200201","202511180536","2568",0,0,0,0,0,0,0,0,0,42,13,0,0
"297c1cb035778f7b49357693e6867e6c","04453","40200403","202511180536","2568",0,0,0,0,5,0,0,0,1,30,27,0,0
"297c1cb035778f7b49357693e6867e6c","04454","40200503","202511180536","2568",0,0,0,0,0,0,0,0,0,198,4,0,0
"297c1cb035778f7b49357693e6867e6c","04460","40220111","202511180536","2568",0,0,0,0,17,0,0,0,0,18,13,0,0
"297c1cb035778f7b49357693e6867e6c","04456","40210204","202511180536","2568",0,0,0,0,3,0,0,0,0,59,34,0,0
"297c1cb035778f7b49357693e6867e6c","04457","40210301","202511180536","2568",0,0,0,0,2,0,0,0,3,34,55,0,0
"297c1cb035778f7b49357693e6867e6c","04458","40210407","202511180536","2568",0,0,0,0,1,0,0,0,2,52,37,0,0
"297c1cb035778f7b49357693e6867e6c","08689","77020207","202511180351","2568",1,0,0,0,4,0,0,0,0,2,13,0,0
"297c1cb035778f7b49357693e6867e6c","06351","54011303","202511171007","2568",0,0,0,0,0,7,0,0,0,9,93,0,0
"297c1cb035778f7b49357693e6867e6c","10206","27050904","202511170954","2568",0,0,0,0,2,0,0,0,0,1,61,0,0
"297c1cb035778f7b49357693e6867e6c","10084","95080103","202511171039","2568",0,0,0,0,3,0,6,0,0,51,98,0,0
"297c1cb035778f7b49357693e6867e6c","11223","61040105","202511180549","2568",1358,36,844,306,558,17,757,22,1413,673,1245,0,60
"297c1cb035778f7b49357693e6867e6c","04455","40210101","202511180536","2568",0,0,0,0,0,0,0,0,0,10,18,0,0
"297c1cb035778f7b49357693e6867e6c","10357","52050705","202511170704","2568",6,0,0,0,0,0,0,0,0,0,0,0,0
"297c1cb035778f7b49357693e6867e6c","04071","36121003","202511172100","2568",0,0,0,0,18,0,0,0,0,14,31,0,0
"297c1cb035778f7b49357693e6867e6c","06045","50230603","202511152317","2568",25,0,0,0,9,0,0,0,0,114,194,0,0
"297c1cb035778f7b49357693e6867e6c","11130","50140811","202511152317","2568",1552,15,535,1108,2780,315,1206,3,855,2287,2359,0,283
"297c1cb035778f7b49357693e6867e6c","03130","32030504","202511170802","2568",0,0,0,0,0,0,0,0,0,5,196,0,0
"297c1cb035778f7b49357693e6867e6c","06034","50220206","202511152317","2568",42,0,17,1,5,0,3,0,3,22,31,0,2
"297c1cb035778f7b49357693e6867e6c","14264","34220701","202511170811","2568",0,0,0,0,6,0,0,0,5,97,20,0,0
"297c1cb035778f7b49357693e6867e6c","14261","34250608","202511170811","2568",0,0,0,0,1,0,4,0,10,77,97,0,0
"297c1cb035778f7b49357693e6867e6c","14258","34051308","202511170811","2568",0,0,0,0,46,0,2,0,5,149,56,0,0
"297c1cb035778f7b49357693e6867e6c","14257","34112305","202511170811","2568",0,0,0,0,18,0,1,0,0,48,14,0,0
"297c1cb035778f7b49357693e6867e6c","14256","34110904","202511170811","2568",0,0,0,0,0,0,0,0,0,32,2,0,0
"297c1cb035778f7b49357693e6867e6c","14253","34240208","202511170811","2568",0,0,0,2,1,0,0,0,0,72,107,0,0
"297c1cb035778f7b49357693e6867e6c","14252","34040204","202511170811","2568",0,0,0,0,32,0,0,0,0,89,11,0,0
"297c1cb035778f7b49357693e6867e6c","14251","34012006","202511170811","2568",20,4,10,0,16,0,32,0,12,130,119,0,0
"297c1cb035778f7b49357693e6867e6c","08281","72080106","202511171636","2568",4,0,0,0,10,0,1,0,3,52,167,0,0
"297c1cb035778f7b49357693e6867e6c","07734","67020201","202511171159","2568",0,0,0,0,0,0,0,0,0,1,2,0,0
"297c1cb035778f7b49357693e6867e6c","06883","58060502","202511180352","2568",48,0,3,0,34,0,4,0,0,36,30,0,0
"297c1cb035778f7b49357693e6867e6c","06884","58060604","202511180352","2568",0,0,0,1,6,0,0,0,0,1,264,0,0
"297c1cb035778f7b49357693e6867e6c","15082","85010406","202511180345","2568",11,0,0,0,27,0,1,8,4,121,62,0,0
"297c1cb035778f7b49357693e6867e6c","02178","23070103","202511172305","2568",0,0,0,0,2,0,0,0,0,53,16,0,0
"297c1cb035778f7b49357693e6867e6c","11273","70030405","202511171608","2568",1075,1,568,753,714,32,1127,2,537,434,390,0,100
"297c1cb035778f7b49357693e6867e6c","13977","47120607","202511161930","2568",6,0,0,0,1,0,2,0,11,155,30,0,0
"297c1cb035778f7b49357693e6867e6c","11029","41230111","202511162255","2568",443,6,230,293,116,1,288,6,1054,747,604,0,15
"297c1cb035778f7b49357693e6867e6c","06886","58070201","202511180352","2568",13,0,1,1,64,0,1,0,0,16,85,0,0
"297c1cb035778f7b49357693e6867e6c","09874","93090104","202511180359","2568",0,0,0,0,3,0,3,0,0,18,21,0,0
"297c1cb035778f7b49357693e6867e6c","08443","73061305","202511171620","2568",0,0,0,0,70,0,0,0,14,4,292,0,0
"297c1cb035778f7b49357693e6867e6c","11253","65050611","202511170854","2568",951,14,354,293,200,0,344,9,1074,477,669,0,20
"297c1cb035778f7b49357693e6867e6c","01238","14060902","202511171943","2568",0,0,0,0,0,0,0,0,0,1,79,0,0
"297c1cb035778f7b49357693e6867e6c","01994","21060301","202511170530","2568",0,0,0,0,68,0,0,0,0,33,114,0,0
"297c1cb035778f7b49357693e6867e6c","02012","21080403","202511170530","2568",1,0,0,0,5,0,0,0,10,22,30,0,0
"297c1cb035778f7b49357693e6867e6c","08697","77020707","202511180351","2568",2,0,0,0,17,0,0,0,0,30,151,0,0
"297c1cb035778f7b49357693e6867e6c","06887","58070301","202511180352","2568",7,0,0,0,6,0,3,0,4,10,80,0,0
"297c1cb035778f7b49357693e6867e6c","14250","34310205","202511170811","2568",0,0,0,0,7,0,1,0,2,59,27,0,0
"297c1cb035778f7b49357693e6867e6c","06408","54050310","202511171007","2568",1,0,0,0,3,0,5,0,1,67,154,0,0
"297c1cb035778f7b49357693e6867e6c","07442","64060901","202511180111","2568",0,2,0,0,8,0,0,0,6,1,156,0,0
"297c1cb035778f7b49357693e6867e6c","13927","42080304","202511171419","2568",3,0,0,0,3,0,0,0,6,58,97,0,0
"297c1cb035778f7b49357693e6867e6c","01009","12020102","202511170715","2568",1,0,1,0,28,0,0,0,5,7,22,0,0
"297c1cb035778f7b49357693e6867e6c","23764","12060301","202511170715","2568",51,1,91,152,330,0,877,0,123,254,190,0,5
"297c1cb035778f7b49357693e6867e6c","02274","24080304","202511180446","2568",3,0,0,0,34,0,1,0,1,42,54,0,0
"297c1cb035778f7b49357693e6867e6c","01801","19130507","202511180225","2568",0,0,0,0,11,0,0,0,5,31,38,0,0
"297c1cb035778f7b49357693e6867e6c","07624","66020112","202511180526","2568",0,0,0,0,491,0,1,0,0,178,207,0,0
"297c1cb035778f7b49357693e6867e6c","06802","57150207","202511180600","2568",27,0,0,0,57,0,9,0,0,27,8,0,0
"297c1cb035778f7b49357693e6867e6c","02295","24110506","202511180446","2568",0,0,0,0,1,0,0,0,0,2,21,0,0
"297c1cb035778f7b49357693e6867e6c","09875","93090205","202511180359","2568",0,0,0,0,5,0,0,0,0,34,31,0,0
"297c1cb035778f7b49357693e6867e6c","06153","52030501","202511170704","2568",17,0,0,0,7,0,0,0,30,24,165,0,0
"297c1cb035778f7b49357693e6867e6c","10810","19050606","202511180225","2568",217,2,161,451,145,7,349,7,131,417,520,0,12
"297c1cb035778f7b49357693e6867e6c","07694","66080405","202511180526","2568",0,0,0,0,9,0,0,0,5,22,201,0,0
"297c1cb035778f7b49357693e6867e6c","10439","57070820","202511180600","2568",0,0,0,0,29,1,0,0,0,7,251,0,0
"297c1cb035778f7b49357693e6867e6c","10234","42060505","202511171419","2568",14,1,0,0,71,0,0,0,6,37,86,0,0
"297c1cb035778f7b49357693e6867e6c","23763","12020201","202511170715","2568",4,3,13,318,261,9,234,3,37,199,285,0,0
"297c1cb035778f7b49357693e6867e6c","13821","20070401","202511171541","2568",3,0,0,1,4,3,29,0,70,180,94,0,0
"297c1cb035778f7b49357693e6867e6c","02286","24100106","202511180446","2568",2,0,0,0,41,1,0,1,12,56,119,0,0
"297c1cb035778f7b49357693e6867e6c","04459","40210501","202511180536","2568",0,0,0,0,10,0,0,0,0,100,15,0,0
"297c1cb035778f7b49357693e6867e6c","03512","33200108","202511180220","2568",0,0,0,0,32,0,2,0,0,31,35,0,0
"297c1cb035778f7b49357693e6867e6c","03511","33190501","202511180220","2568",0,0,0,0,153,1,8,0,0,166,211,0,0
"297c1cb035778f7b49357693e6867e6c","03510","33190403","202511180220","2568",0,0,0,0,264,0,1,0,0,218,62,0,0
"297c1cb035778f7b49357693e6867e6c","14088","84030111","202511170550","2568",0,0,0,0,0,0,0,0,0,0,17,0,0
"297c1cb035778f7b49357693e6867e6c","14089","84050206","202511170550","2568",0,0,0,0,0,0,0,0,0,11,6,0,0
"297c1cb035778f7b49357693e6867e6c","06250","52130501","202511170704","2568",12,0,0,0,46,0,4,0,9,42,110,0,0
"297c1cb035778f7b49357693e6867e6c","05247","45130401","202511170342","2568",0,0,0,0,51,0,0,0,0,115,0,0,0
"297c1cb035778f7b49357693e6867e6c","05249","45140202","202511170342","2568",0,0,0,0,71,0,0,0,0,204,2,0,0
"297c1cb035778f7b49357693e6867e6c","05250","45140301","202511170342","2568",0,0,0,0,5,0,0,0,1,0,267,0,0
"297c1cb035778f7b49357693e6867e6c","05251","45140401","202511170342","2568",0,0,0,0,398,0,1,0,0,104,150,0,0
"297c1cb035778f7b49357693e6867e6c","02373","25080604","202511180554","2568",4,0,0,0,0,0,0,0,17,110,16,0,0
"297c1cb035778f7b49357693e6867e6c","02316","25020315","202511180554","2568",0,0,0,0,30,0,4,0,1,138,76,0,0
"297c1cb035778f7b49357693e6867e6c","00168","21020201","202511170530","2568",0,0,0,0,1,0,0,0,0,2,0,0,0
"297c1cb035778f7b49357693e6867e6c","06256","53010701","202511171107","2568",0,31,1,0,96,0,0,0,0,25,109,0,0
"297c1cb035778f7b49357693e6867e6c","05737","48110201","202511180414","2568",0,0,0,0,0,0,0,0,0,0,2,0,0
"297c1cb035778f7b49357693e6867e6c","14035","61060602","202511180549","2568",0,1,1,0,52,0,2,0,3,44,18,0,0
"297c1cb035778f7b49357693e6867e6c","02374","25080705","202511180554","2568",0,1,0,0,48,1,0,0,0,84,414,0,0
"297c1cb035778f7b49357693e6867e6c","11174","55030205","202511180251","2568",475,3,81,55,29,1,298,0,127,290,374,0,23
"297c1cb035778f7b49357693e6867e6c","06271","53011704","202511171107","2568",6,0,6,0,1,0,1,0,9,141,65,0,0
"297c1cb035778f7b49357693e6867e6c","06437","54070503","202511171007","2568",0,0,0,0,12,0,0,0,2,127,210,0,0
"297c1cb035778f7b49357693e6867e6c","11914","61021005","202511180549","2568",0,0,0,0,185,0,0,0,2,14,71,0,0
"297c1cb035778f7b49357693e6867e6c","07695","66080409","202511180526","2568",0,0,0,0,47,0,0,0,0,12,253,0,0
"297c1cb035778f7b49357693e6867e6c","11311","76050101","202511171249","2568",1274,286,568,560,723,16,1066,7,2002,1044,2198,0,60
"297c1cb035778f7b49357693e6867e6c","07297","63020409","202511171737","2568",0,0,1,0,0,0,0,0,0,7,2,0,0
"297c1cb035778f7b49357693e6867e6c","10241","43070304","202511180301","2568",0,0,0,0,3,0,0,0,0,11,27,0,0
"297c1cb035778f7b49357693e6867e6c","06438","54070506","202511171007","2568",0,0,0,0,2,0,9,0,2,38,126,0,0
"297c1cb035778f7b49357693e6867e6c","14046","63080409","202511171737","2568",4,0,0,0,82,0,0,0,0,70,3,0,0
"297c1cb035778f7b49357693e6867e6c","07696","66090501","202511180526","2568",0,0,0,0,171,0,88,0,5,152,385,0,1
"297c1cb035778f7b49357693e6867e6c","09878","93090303","202511180359","2568",0,0,0,0,59,0,3,0,0,38,171,0,0
"297c1cb035778f7b49357693e6867e6c","11507","50010200","202511152317","2568",13,29,4,60,161,0,44,0,12,391,373,0,0
"297c1cb035778f7b49357693e6867e6c","27843","32150102","202511170802","2568",529,7,558,491,167,1,636,0,761,527,522,0,10
"297c1cb035778f7b49357693e6867e6c","11028","41220107","202511162255","2568",329,0,88,59,194,0,294,6,409,302,287,0,35
"297c1cb035778f7b49357693e6867e6c","04461","40220207","202511180536","2568",0,0,0,0,13,0,0,0,0,68,11,0,0
"297c1cb035778f7b49357693e6867e6c","04462","40220310","202511180536","2568",0,0,0,0,2,0,0,0,0,22,29,0,0
"297c1cb035778f7b49357693e6867e6c","04463","40220405","202511180536","2568",0,0,0,0,7,0,3,0,0,22,24,0,0
"297c1cb035778f7b49357693e6867e6c","13844","31101108","202511171004","2568",0,0,0,0,56,0,0,0,0,24,75,0,0
"297c1cb035778f7b49357693e6867e6c","03509","33190302","202511180220","2568",0,0,6,0,59,0,4,0,0,126,51,0,0
"297c1cb035778f7b49357693e6867e6c","03508","33190205","202511180220","2568",0,0,0,0,10,0,0,0,0,72,14,0,0
"297c1cb035778f7b49357693e6867e6c","10700","33010200","202511180220","2568",1642,1745,1567,1579,1805,559,1315,62,5163,5880,3299,0,1764
"297c1cb035778f7b49357693e6867e6c","10927","33020107","202511180220","2568",669,32,319,103,258,2,438,5,562,297,546,0,75
"297c1cb035778f7b49357693e6867e6c","03524","33210505","202511180220","2568",0,0,0,0,5,0,0,0,1,12,5,0,0
"297c1cb035778f7b49357693e6867e6c","03523","33210403","202511180220","2568",0,0,0,0,32,0,4,0,0,96,7,0,0
"297c1cb035778f7b49357693e6867e6c","03522","33210401","202511180220","2568",0,0,5,0,13,0,1,0,0,6,5,0,0
"297c1cb035778f7b49357693e6867e6c","03521","33210302","202511180220","2568",0,0,0,0,0,0,0,0,0,3,0,0,0
"297c1cb035778f7b49357693e6867e6c","03520","33210201","202511180220","2568",0,0,0,0,1,0,0,0,0,39,2,0,0
"297c1cb035778f7b49357693e6867e6c","12246","10260100","202511180554","2568",0,0,1,1,21,0,3,0,0,18,54,0,0
"297c1cb035778f7b49357693e6867e6c","12244","10180100","202511180554","2568",20,2,9,11,57,0,6,3,409,11,57,0,3
"297c1cb035778f7b49357693e6867e6c","13812","11011606","202511171855","2568",0,0,0,0,58,0,0,0,0,52,221,0,0
"297c1cb035778f7b49357693e6867e6c","01335","14140902","202511171943","2568",0,0,0,0,14,0,0,0,0,121,165,0,0
"297c1cb035778f7b49357693e6867e6c","07535","65040610","202511170854","2568",11,0,4,0,1,0,0,0,27,4,104,0,0
"297c1cb035778f7b49357693e6867e6c","11455","65020107","202511170854","2568",885,27,409,476,161,19,546,22,1407,797,760,0,94
"297c1cb035778f7b49357693e6867e6c","11236","62090204","202511162211","2568",784,8,808,772,186,6,1967,5,689,511,331,0,16
"297c1cb035778f7b49357693e6867e6c","08328","73010507","202511171620","2568",0,2,0,0,0,0,0,0,0,73,362,0,0
"297c1cb035778f7b49357693e6867e6c","10864","26030704","202511180230","2568",1295,2,330,902,328,2,1268,26,1646,837,1430,0,44
"297c1cb035778f7b49357693e6867e6c","11399","90140101","202511170445","2568",541,4,233,141,263,6,220,2,181,296,428,0,35
"297c1cb035778f7b49357693e6867e6c","01337","14141105","202511171943","2568",0,50,0,0,29,0,0,0,0,164,0,0,0
"297c1cb035778f7b49357693e6867e6c","22763","90010204","202511170445","2568",0,0,0,0,183,1,0,0,0,276,1091,0,0
"297c1cb035778f7b49357693e6867e6c","05393","46100601","202511170452","2568",2,0,56,5,5,0,284,0,0,17,119,0,0
"297c1cb035778f7b49357693e6867e6c","04072","36121011","202511172100","2568",0,0,1,0,173,0,0,0,0,38,46,0,0
"297c1cb035778f7b49357693e6867e6c","09439","90010403","202511170445","2568",0,0,0,0,21,0,0,0,8,56,265,0,0
"297c1cb035778f7b49357693e6867e6c","01405","15050406","202511180441","2568",1,0,0,0,0,0,0,0,0,70,332,0,0
"297c1cb035778f7b49357693e6867e6c","11257","65090602","202511170854","2568",919,3,257,267,174,6,671,17,1309,634,304,0,60
"297c1cb035778f7b49357693e6867e6c","09558","90110204","202511170445","2568",0,0,0,0,4,0,0,0,0,5,52,0,0
"297c1cb035778f7b49357693e6867e6c","05071","44120107","202511171003","2568",0,0,0,0,0,0,0,0,0,83,150,0,0
"297c1cb035778f7b49357693e6867e6c","02225","24040311","202511180446","2568",0,0,0,0,26,0,3,0,0,37,358,0,0
"297c1cb035778f7b49357693e6867e6c","01800","19130405","202511180225","2568",0,0,0,0,67,0,0,0,1,44,1,0,0
"297c1cb035778f7b49357693e6867e6c","09919","94030604","202511170829","2568",0,1,0,0,0,0,0,0,0,4,94,0,0
"297c1cb035778f7b49357693e6867e6c","04231","39050111","202511180302","2568",0,0,0,3,7,0,0,0,0,208,57,0,0
"297c1cb035778f7b49357693e6867e6c","07468","64090103","202511180111","2568",0,0,0,0,0,0,0,0,25,6,77,0,0
"297c1cb035778f7b49357693e6867e6c","41317","13030100","202511170512","2568",0,1,3,40,401,0,10,0,17,60,108,0,0
"297c1cb035778f7b49357693e6867e6c","14362","94040903","202511170829","2568",2,0,0,0,25,0,17,0,0,38,64,0,0
"297c1cb035778f7b49357693e6867e6c","10763","13030100","202511170512","2568",524,26,432,572,411,16,503,15,797,726,1301,0,69
"297c1cb035778f7b49357693e6867e6c","09996","94100605","202511170829","2568",0,0,0,0,27,0,0,0,0,3,45,0,0
